file_name,score
1093.pkl,1.178930870082695e-05
6938.pkl,4.1954532207455486e-05
10052.pkl,2.833330378444463e-18
5729.pkl,8.107674433758443e-16
4059.pkl,5.797444828203879e-05
4878.pkl,1.0258952698978256e-16
1705.pkl,1.2394859454467287e-19
558.pkl,2.4193947839000928e-24
9706.pkl,4.533819123614385e-18
5410.pkl,1.1895067473233212e-06
6581.pkl,0.000429635401815176
5987.pkl,7.17776990052715e-16
8122.pkl,0.00030055330717004836
8620.pkl,3.7084113576374054e-16
3746.pkl,2.976441670909935e-08
6993.pkl,3.716789933605469e-07
5655.pkl,0.9860841631889343
6666.pkl,7.719093986224834e-08
893.pkl,1.799334570229405e-09
7908.pkl,3.960835965699516e-05
10026.pkl,2.24099189217715e-16
4394.pkl,7.615922476000847e-11
5039.pkl,0.9595226049423218
10465.pkl,1.530260007598372e-08
3847.pkl,3.875475218517721e-10
8456.pkl,1.4634222971298274e-18
6402.pkl,0.0005798664642497897
10070.pkl,1.3267188236909533e-08
6826.pkl,1.172639827018429e-06
8688.pkl,4.085938144271495e-06
10997.pkl,3.955511029829495e-09
10864.pkl,8.827646946762968e-12
3100.pkl,0.0001303727476624772
8539.pkl,1.143515593327038e-08
7622.pkl,1.5992511134821363e-12
8423.pkl,1.3457566865326953e-06
9050.pkl,5.433433650919861e-12
8910.pkl,2.1010935142840026e-06
2464.pkl,3.062080168092507e-06
10916.pkl,1.3763666595334456e-10
3392.pkl,1.138664141274448e-12
10398.pkl,1.1764798912849983e-08
9470.pkl,8.790746930103368e-20
6221.pkl,0.00343691767193377
5486.pkl,0.0010677588870748878
3436.pkl,2.042454871897803e-09
1672.pkl,3.797742067490617e-07
5177.pkl,3.043611090358645e-15
4792.pkl,2.4895520757753364e-13
2348.pkl,9.652876542531885e-07
4304.pkl,0.0047464994713664055
853.pkl,1.797120177116085e-07
5541.pkl,6.01215742790373e-06
9628.pkl,0.00205104798078537
10445.pkl,1.2229124877194408e-05
4333.pkl,8.595294502811157e-07
9227.pkl,0.001158699276857078
2908.pkl,5.345780784184184e-15
721.pkl,0.0002064647851511836
10560.pkl,3.367511727309903e-19
3979.pkl,0.14043299853801727
8517.pkl,9.899289921122545e-08
6857.pkl,1.2282961987472064e-14
5982.pkl,2.447863698762376e-05
4323.pkl,6.157329962737379e-13
10313.pkl,1.5587287369587255e-30
857.pkl,1.5654409324383778e-08
216.pkl,1.28055421555473e-06
4057.pkl,8.972290792275128e-12
3676.pkl,5.085688826511614e-05
1876.pkl,6.725547480317551e-17
9009.pkl,1.5346709046560172e-19
1858.pkl,2.2350887363131733e-08
3061.pkl,3.684037665152573e-06
248.pkl,3.351972376015389e-15
6310.pkl,4.993556217414152e-07
2945.pkl,1.2713909924855216e-09
5449.pkl,0.00029037281638011336
5465.pkl,0.0002933155046775937
10194.pkl,0.00010182831465499476
10707.pkl,4.764210825669579e-05
8390.pkl,0.00020964948635082692
3220.pkl,0.00040225355769507587
9436.pkl,7.750800212859158e-19
471.pkl,2.7612225215473474e-17
7525.pkl,2.4807831344730857e-09
2635.pkl,5.03094668450276e-15
5959.pkl,0.012755032628774643
2878.pkl,4.895729688314532e-08
3596.pkl,1.8250864330975535e-15
6643.pkl,1.2552954231637159e-08
2275.pkl,0.004248988814651966
2057.pkl,0.02416720613837242
6237.pkl,1.6945445935334646e-08
8597.pkl,2.7650203307527654e-11
4794.pkl,1.6088326226793015e-09
7187.pkl,4.945565706293564e-06
10228.pkl,4.2921055865008384e-07
2985.pkl,3.609233815678528e-14
7052.pkl,1.4848304530357126e-10
7677.pkl,1.9627952951850602e-06
417.pkl,4.570226575656422e-13
8227.pkl,7.603074420048372e-12
9842.pkl,6.465717206083355e-08
1951.pkl,0.00045801742817275226
8088.pkl,0.0006413634982891381
9188.pkl,0.00017077945813070983
7613.pkl,1.763419689745373e-19
4397.pkl,1.5375333006772962e-08
10920.pkl,5.446763311002013e-17
10114.pkl,0.00010329834185540676
5040.pkl,0.005864459555596113
10258.pkl,1.6477388171219558e-17
2188.pkl,1.0972642485285178e-05
7239.pkl,9.87526509561576e-05
1610.pkl,6.665223963864264e-07
9387.pkl,1.457999049002337e-20
142.pkl,0.0001207276654895395
1431.pkl,2.5657716832938604e-05
4616.pkl,8.372797334435815e-16
10690.pkl,6.980893640928798e-10
607.pkl,0.00015584216453135014
1132.pkl,3.32435648690679e-20
1602.pkl,6.496797141153365e-06
5867.pkl,0.00033145901397801936
6758.pkl,3.756853038794361e-05
8354.pkl,0.0006197996553964913
3319.pkl,0.005173502489924431
9748.pkl,0.0027085929177701473
35.pkl,2.5182753776989144e-19
1699.pkl,2.8793070150356925e-09
4949.pkl,0.00012496220006141812
9540.pkl,2.421804310870357e-05
10784.pkl,2.977555437725255e-15
1681.pkl,0.0018705353140830994
6276.pkl,1.4007137671967484e-09
7250.pkl,0.00023548536410089582
9484.pkl,4.6563651267206296e-05
5583.pkl,7.740150881341279e-11
290.pkl,9.190166565531399e-06
7545.pkl,1.5181204844338936e-06
8132.pkl,1.5793837825971432e-23
9375.pkl,1.7983408895361208e-07
10754.pkl,0.0013423688942566514
10630.pkl,6.600112881651821e-19
7568.pkl,6.963808846194297e-05
9542.pkl,2.0718121229029718e-12
9379.pkl,0.00010830816609086469
9855.pkl,9.477479761699215e-05
1232.pkl,0.00013487631804309785
6023.pkl,0.000417267408920452
10662.pkl,6.901026790728793e-05
2637.pkl,4.589521540587782e-10
7632.pkl,2.6738982583651705e-08
8393.pkl,0.00012604477524291724
8402.pkl,7.288450984237194e-13
251.pkl,5.0952923380165674e-26
654.pkl,1.274838429266012e-10
9414.pkl,6.112061104258167e-16
781.pkl,1.470503753486785e-11
1550.pkl,1.5766272115915153e-15
4544.pkl,8.334308243540534e-11
2324.pkl,9.446556120077266e-17
3848.pkl,1.016739815895562e-06
9205.pkl,3.0879329892962327e-16
2585.pkl,3.189270955772372e-06
8873.pkl,1.4876204712521712e-09
1579.pkl,3.2129754412579814e-09
3864.pkl,2.7440460570460345e-08
5859.pkl,0.0001510344591224566
5355.pkl,7.86128148320131e-05
6562.pkl,2.966595702098777e-20
9500.pkl,5.913868646034074e-18
6798.pkl,0.00021546466450672597
4597.pkl,0.0020780316554009914
4256.pkl,0.002061879960820079
3495.pkl,3.747124832642612e-09
8950.pkl,7.464832246263653e-14
169.pkl,0.0001529982255306095
7849.pkl,0.00018562018522061408
8934.pkl,8.48287163535133e-06
8096.pkl,1.2534304150157993e-10
9203.pkl,6.625294190598652e-05
2611.pkl,1.505699401604943e-05
4929.pkl,1.460864412394011e-30
5000.pkl,0.0002930944028776139
6547.pkl,5.2237657679551314e-20
10422.pkl,0.0038045067340135574
3856.pkl,1.232499130310316e-06
1313.pkl,3.551029976733844e-06
4463.pkl,2.312747229512614e-15
7008.pkl,1.8968627557569562e-08
7055.pkl,6.084975918824343e-18
10413.pkl,3.955508206057124e-18
5741.pkl,1.3013762709621939e-18
846.pkl,0.00010042342910310254
3414.pkl,7.816191249787607e-09
9286.pkl,0.0007455922313965857
4610.pkl,4.293052580095491e-09
1059.pkl,4.2647256567350847e-16
78.pkl,5.357629117342927e-20
27.pkl,3.631797770506373e-12
6721.pkl,6.472655619593246e-18
2286.pkl,1.7010137065799967e-28
7569.pkl,0.00044435070594772696
10101.pkl,5.23234122695726e-09
8701.pkl,2.1447084108672243e-09
4644.pkl,2.566432158346288e-05
1005.pkl,7.352857268640004e-18
5082.pkl,1.0557378582465304e-10
3797.pkl,3.880227997773533e-19
5138.pkl,0.0003777245001401752
2167.pkl,4.1142754980683094e-08
6692.pkl,0.00042734271846711636
5845.pkl,1.0114787073689513e-05
9469.pkl,6.949915754006497e-09
1717.pkl,0.003627358004450798
2399.pkl,1.0585374807595138e-12
289.pkl,7.552977621116952e-08
8601.pkl,4.45500082137118e-13
767.pkl,4.871304442161133e-24
139.pkl,2.764371174209273e-19
2351.pkl,0.00045222791959531605
9884.pkl,7.676389112905419e-18
1299.pkl,0.0003443395544309169
101.pkl,2.976410314659006e-06
10628.pkl,0.00012142639752710238
10490.pkl,7.237347656938176e-13
7843.pkl,0.003838621312752366
3615.pkl,3.871458590810764e-20
8119.pkl,3.6386313406744364e-10
9261.pkl,1.329433558794335e-07
2764.pkl,5.174025812827721e-13
3900.pkl,1.518535866712814e-13
10090.pkl,2.7439351601882674e-20
4902.pkl,1.6415344639142404e-09
5214.pkl,0.003175599267706275
4375.pkl,1.5152840093790587e-09
10655.pkl,0.1978631168603897
1253.pkl,0.003319876966997981
2953.pkl,1.861347964648985e-09
1298.pkl,1.0229608433660713e-15
4069.pkl,6.289070826615006e-12
2229.pkl,4.631708350189001e-09
6158.pkl,4.864356360487512e-18
10056.pkl,1.8207390894531272e-05
8500.pkl,1.4301168756170046e-14
6366.pkl,2.249542219168177e-10
1072.pkl,7.960130687933997e-08
8771.pkl,2.4327215797370627e-09
11155.pkl,5.679764331767532e-19
6046.pkl,8.98225189303048e-05
8675.pkl,7.04774294479904e-11
6170.pkl,9.040028999152128e-06
5929.pkl,2.3519220121670514e-05
7759.pkl,6.885662349947603e-19
2600.pkl,2.4754359673195836e-10
11168.pkl,3.269294125308607e-15
9958.pkl,0.00010914963786490262
9639.pkl,7.291114343388472e-06
4992.pkl,0.003149357857182622
7094.pkl,4.418849238576851e-20
4565.pkl,4.679416854003193e-10
7351.pkl,3.768962434314165e-18
4974.pkl,2.2211029460095233e-08
5376.pkl,5.781196376654363e-14
8305.pkl,0.008412094786763191
2177.pkl,0.00011626307241385803
4502.pkl,4.423106769735341e-09
9913.pkl,8.83453685673885e-05
8137.pkl,2.110994490323037e-09
3589.pkl,8.243713871258773e-12
2408.pkl,6.544904262630618e-19
3053.pkl,0.006525787524878979
7565.pkl,2.014429372330142e-16
4331.pkl,6.893636964377947e-06
8560.pkl,0.22370880842208862
255.pkl,2.274485266795523e-09
6490.pkl,0.0020439988002181053
2781.pkl,4.874662522524886e-07
7353.pkl,2.4153959388151236e-10
8867.pkl,2.3026739563618414e-17
8756.pkl,1.5753983570365902e-18
2443.pkl,0.00129638088401407
4991.pkl,3.2850402953421565e-11
745.pkl,2.2485637600766495e-06
4668.pkl,1.5549177501128497e-09
10453.pkl,3.200487481080927e-05
8417.pkl,1.1110497287816767e-14
2187.pkl,0.0005249622627161443
7269.pkl,8.580427492653475e-13
8543.pkl,3.620073357524234e-06
5638.pkl,5.059617169678177e-10
4849.pkl,6.772046390324249e-08
10519.pkl,2.8683836989645828e-12
2676.pkl,2.4613141386131687e-12
5819.pkl,2.917222445830703e-07
5148.pkl,3.2896096513468365e-08
6388.pkl,3.589304686801853e-10
4734.pkl,5.684004092849199e-22
9058.pkl,3.744902278413065e-05
10745.pkl,0.00011651911336230114
4953.pkl,1.1657694336028438e-15
4834.pkl,2.7776247968347434e-09
4131.pkl,0.00431981822475791
5024.pkl,7.374554115813226e-05
4328.pkl,1.4606459375343661e-09
4755.pkl,0.013769833371043205
1145.pkl,6.962814040889498e-06
2816.pkl,0.0026363388169556856
1489.pkl,5.104461944544381e-16
7011.pkl,4.6373418172152014e-07
6433.pkl,0.0007452026475220919
10781.pkl,5.753088407800533e-05
448.pkl,2.5416033345862857e-14
8563.pkl,1.1658279390758253e-06
438.pkl,9.405425258949781e-16
8269.pkl,2.5939907553630117e-15
7805.pkl,0.0005614468827843666
9830.pkl,0.002343344036489725
2034.pkl,8.464066922897473e-06
6256.pkl,0.9970597624778748
862.pkl,5.37039710246208e-20
8484.pkl,0.00011578501289477572
2437.pkl,3.547397042780176e-08
808.pkl,1.0760439217144654e-16
5628.pkl,1.1053927133643205e-15
9251.pkl,7.704912914316983e-16
3478.pkl,0.00017818038759287447
6214.pkl,7.706560012366026e-08
8166.pkl,3.280142216871562e-12
773.pkl,9.971253540781874e-21
7149.pkl,5.66884373256471e-05
4307.pkl,3.892762106261216e-05
6849.pkl,6.846953192412266e-18
7268.pkl,0.0004913894226774573
5913.pkl,1.0181050447144457e-10
6769.pkl,0.007639679126441479
3813.pkl,4.688191024629362e-13
4325.pkl,1.689123619595567e-19
1957.pkl,2.1419321936770597e-13
11135.pkl,8.339329227169401e-12
3775.pkl,2.5678595242424206e-16
8210.pkl,3.6470181449226177e-17
5659.pkl,1.956577122541603e-10
9861.pkl,3.0646413130720395e-22
1686.pkl,3.3115982205345063e-06
5492.pkl,0.0007846468943171203
8426.pkl,3.7952721521072874e-10
11167.pkl,0.0004672478826250881
8753.pkl,4.097265929314808e-12
8697.pkl,8.0232740182262e-25
5972.pkl,0.8113075494766235
3261.pkl,0.002864543814212084
9929.pkl,7.304163052168633e-09
10660.pkl,8.076536323642358e-05
1007.pkl,3.389453695490374e-07
3203.pkl,4.7547631217210225e-15
8190.pkl,1.0600200717192365e-09
5463.pkl,1.815134709204358e-10
5477.pkl,1.380754724777944e-06
4512.pkl,3.1885003535028766e-13
6741.pkl,1.5786972653586417e-05
8884.pkl,7.285563645431647e-12
3922.pkl,0.0001449491537641734
3241.pkl,1.9678898191275022e-19
10947.pkl,4.871744324128529e-19
4557.pkl,2.6140789941564435e-06
5952.pkl,1.1743866761424405e-18
5429.pkl,3.8143038949556285e-08
2484.pkl,0.00014041797840036452
10388.pkl,5.824597693049327e-09
6771.pkl,2.1703855379584525e-10
4958.pkl,2.1073296441187495e-09
5359.pkl,8.142748372383988e-19
1056.pkl,0.0002708861429709941
6589.pkl,1.3412167731985392e-07
612.pkl,0.0001664069714024663
9348.pkl,0.00024308284628205
4293.pkl,6.227234439909468e-14
9931.pkl,3.338271437058893e-09
9191.pkl,0.001589052495546639
4311.pkl,1.569430418957296e-10
3537.pkl,0.03697318956255913
10842.pkl,2.2338348766606394e-35
8599.pkl,3.611391713754385e-20
7434.pkl,7.03147673419835e-09
2179.pkl,1.82798209298272e-18
4351.pkl,6.944438064238057e-05
6526.pkl,5.349825942489728e-13
7389.pkl,8.229014383687172e-06
4711.pkl,1.881033313111402e-05
8973.pkl,2.4120536123994896e-10
5797.pkl,5.566418228121834e-21
2263.pkl,2.2590928949739464e-07
1129.pkl,1.6332503946614452e-05
10938.pkl,7.169991822486566e-10
9052.pkl,3.3512748132125125e-08
5849.pkl,6.951706865421226e-16
2489.pkl,4.072684168932028e-05
9255.pkl,1.5519727442607562e-20
651.pkl,2.978058466496236e-09
8163.pkl,0.002421797253191471
545.pkl,2.746270329831596e-20
786.pkl,0.0002593431272543967
2516.pkl,5.288591654066971e-19
4403.pkl,7.161460962379351e-05
5414.pkl,8.319029439007863e-05
1424.pkl,3.6412020065768047e-09
1888.pkl,3.310077545393142e-08
2093.pkl,4.63998723887471e-08
5375.pkl,1.003342372476302e-17
1572.pkl,2.8111410768638656e-11
819.pkl,7.908025872893631e-05
7521.pkl,4.2388816723359923e-07
10175.pkl,2.1671814920409815e-06
9549.pkl,2.0026061520184157e-07
2071.pkl,1.2783167413488172e-08
1095.pkl,3.362009559637613e-09
6074.pkl,1.6564565896715067e-07
8765.pkl,2.0157998881220607e-10
508.pkl,2.4028983602875087e-07
7644.pkl,5.322887375314167e-08
6062.pkl,1.1405993337321174e-11
10425.pkl,8.259001447186165e-07
6080.pkl,3.003573223470113e-10
2388.pkl,0.0001715023536235094
2447.pkl,6.586347578441121e-10
7018.pkl,5.759840496466495e-05
10875.pkl,3.110390389338136e-05
7996.pkl,9.813076566611567e-12
5596.pkl,0.00010626660514390096
6768.pkl,1.0394900671986245e-38
10484.pkl,0.0008898230153135955
9753.pkl,1.6550148296094747e-13
4598.pkl,2.060983433693764e-06
7241.pkl,6.3302783154250974e-12
8154.pkl,1.1525061154316063e-06
7765.pkl,1.116663838729437e-06
10193.pkl,0.00015501400048378855
3923.pkl,1.527950871604844e-06
5542.pkl,1.4147122157959938e-18
10679.pkl,2.5443010233502163e-17
2663.pkl,5.938655522186309e-05
11083.pkl,0.0001264364691451192
1160.pkl,3.743934087196976e-07
718.pkl,4.956310029058386e-09
4609.pkl,6.517934199231365e-15
6403.pkl,1.2878333653393997e-13
3948.pkl,5.612371367647029e-08
1131.pkl,6.057426088501572e-11
10739.pkl,0.00019688649626914412
5103.pkl,0.004167528357356787
9337.pkl,1.414812433875312e-10
5393.pkl,5.353511733119376e-05
5204.pkl,1.7869714596940867e-08
8173.pkl,0.00022117290063761175
187.pkl,2.0249406134098535e-06
10763.pkl,0.00017058885714504868
660.pkl,6.141614449006738e-06
5728.pkl,0.00028539684717543423
9071.pkl,0.001636028871871531
7688.pkl,4.658267105384084e-10
2331.pkl,2.0007216495960137e-23
8804.pkl,1.5314182633119344e-07
8586.pkl,6.665938807203951e-15
6983.pkl,6.058945789533254e-09
10873.pkl,5.382250492402818e-06
1732.pkl,0.000521808338817209
4985.pkl,3.405457391636446e-06
10463.pkl,3.964980877261756e-14
6767.pkl,6.284407305656714e-08
9373.pkl,3.099102741543902e-06
798.pkl,1.6499277535331203e-06
9775.pkl,5.670898826792836e-05
3139.pkl,2.0436220424246976e-11
2730.pkl,2.1946793607248968e-33
8814.pkl,0.00020654749823734164
8655.pkl,1.780582081778448e-08
6407.pkl,0.00024599209427833557
4517.pkl,1.9153294228413387e-10
5963.pkl,1.153798984887544e-05
4626.pkl,2.963049456402439e-13
3641.pkl,1.1885465944772022e-08
2219.pkl,0.0006423306767828763
6550.pkl,4.233286221566601e-10
2394.pkl,1.2730790847784255e-14
3685.pkl,9.493852849118412e-05
3136.pkl,2.037175565834195e-20
7403.pkl,3.864148158808561e-16
4893.pkl,4.250748641965174e-09
6536.pkl,2.6161232751382153e-21
1909.pkl,7.605829887324944e-05
9021.pkl,1.9700713949077908e-08
4923.pkl,7.275718161281475e-08
3227.pkl,3.7596223356750613e-10
11115.pkl,0.003356626257300377
6367.pkl,0.004984683822840452
9691.pkl,5.382738005321741e-11
2630.pkl,6.989115678490018e-17
7378.pkl,1.6304957384249974e-11
2733.pkl,0.006276891566812992
8294.pkl,7.229287291412104e-14
5691.pkl,0.6719038486480713
7556.pkl,1.1356455706379442e-11
5593.pkl,7.699192792642862e-06
10880.pkl,5.76780475967098e-05
6688.pkl,5.117018417877262e-07
1969.pkl,2.728954768826952e-07
3396.pkl,0.0017732649575918913
1381.pkl,4.4873839886994116e-12
5141.pkl,1.3233382264182065e-18
9279.pkl,0.0027855662629008293
10905.pkl,0.7107822895050049
7099.pkl,0.019851142540574074
2153.pkl,1.7583334788184857e-09
9220.pkl,0.0001364555791951716
2166.pkl,0.0004405686631798744
8899.pkl,0.9973146319389343
379.pkl,6.178719289518606e-20
3417.pkl,0.00016045292431954294
1525.pkl,2.6411939042098043e-12
475.pkl,8.638820145279169e-05
9282.pkl,6.705647592752939e-06
3875.pkl,0.0013320455327630043
269.pkl,1.477462735488544e-10
5159.pkl,1.5857956020917142e-15
8465.pkl,2.0510506146820262e-05
4808.pkl,1.1625382967395126e-06
10785.pkl,0.0003992043493781239
10349.pkl,1.8041855582850985e-05
9405.pkl,0.004502308554947376
6779.pkl,1.1147486489448966e-08
4024.pkl,3.1311020620705676e-07
9377.pkl,4.150321234432244e-18
963.pkl,0.002910103416070342
8420.pkl,4.679377785812611e-19
5801.pkl,2.3410902940668166e-06
18.pkl,6.466650674143148e-13
6162.pkl,1.4936688541614707e-19
6303.pkl,5.514774762710613e-17
1042.pkl,6.660975114723702e-17
8941.pkl,0.0005330998101271689
10160.pkl,2.1951225559480037e-11
1293.pkl,0.0007705696043558419
8013.pkl,3.2447400144519634e-07
4257.pkl,2.7848867830471136e-05
7775.pkl,4.212029307382181e-05
2112.pkl,1.2106858093829942e-07
8805.pkl,0.00023383642837870866
5166.pkl,1.4890298416503356e-07
8412.pkl,1.0677175289741658e-11
1547.pkl,1.1491024451970588e-05
7964.pkl,1.2556167910959815e-11
562.pkl,6.930630433998886e-07
7758.pkl,4.082218583789654e-05
3699.pkl,4.485490840477872e-28
5951.pkl,3.855809074804206e-11
9110.pkl,3.907159085663093e-18
4031.pkl,2.5705650715662776e-12
1863.pkl,0.00018201518105342984
6530.pkl,4.498901679288929e-16
9994.pkl,0.00013687349564861506
10753.pkl,1.5672713971071062e-07
6695.pkl,5.098662313685054e-06
477.pkl,7.082688879833654e-10
6775.pkl,0.0
5642.pkl,4.2203672023788386e-07
8547.pkl,0.0025592343881726265
2107.pkl,1.1466604575571804e-12
3758.pkl,5.083686835209711e-13
4931.pkl,1.3095384321468607e-14
7279.pkl,3.139949455999158e-08
5037.pkl,1.45542480822769e-06
5606.pkl,5.850904071396844e-18
3102.pkl,2.6307372991141165e-07
3870.pkl,4.823884410143364e-06
6639.pkl,0.0006077068974263966
6799.pkl,0.14715264737606049
6839.pkl,0.00021414975344669074
1136.pkl,7.961883929930025e-10
9908.pkl,2.428773675233753e-11
5828.pkl,1.7866824464363162e-07
1781.pkl,4.378005542093888e-06
1125.pkl,2.6761714177307367e-21
5840.pkl,3.7407776529163606e-12
10767.pkl,0.0005541016580536962
315.pkl,0.0034294244833290577
7075.pkl,9.40194468057598e-07
1712.pkl,3.305169471445879e-08
4679.pkl,0.403009295463562
5526.pkl,1.92112497643393e-06
10848.pkl,4.0074334606288176e-07
8505.pkl,2.7829504034571073e-08
2642.pkl,3.0394097848329693e-05
8391.pkl,7.322826698318019e-13
9135.pkl,0.00033443511347286403
2633.pkl,1.96338098557014e-10
10787.pkl,1.9360235636867174e-09
9070.pkl,1.3530394860072903e-10
1454.pkl,1.0076422227364752e-17
1859.pkl,3.3926490157249085e-15
8939.pkl,0.00027145002968609333
8995.pkl,7.12156722482149e-10
414.pkl,9.467866898275561e-19
5517.pkl,1.1775209696196498e-09
7221.pkl,1.4075910799410708e-17
1813.pkl,5.005257445761958e-15
9055.pkl,2.249757199024316e-05
6352.pkl,6.021051035141542e-14
7552.pkl,6.702723085675376e-18
9610.pkl,1.924772519146245e-08
8628.pkl,1.5239635272149808e-22
4251.pkl,1.2055794730569946e-11
8584.pkl,6.117266015839926e-15
6510.pkl,0.09748087078332901
4654.pkl,0.08075743168592453
10267.pkl,1.7571567534346855e-09
9966.pkl,4.4944140427105594e-06
2329.pkl,0.0001188485839520581
8334.pkl,4.908931800209015e-16
4633.pkl,6.385769665939733e-05
9246.pkl,0.00012360089749563485
11174.pkl,2.230562330396424e-07
6458.pkl,8.804666142224455e-22
1008.pkl,5.3457417379831895e-05
549.pkl,1.9315401708630553e-11
6919.pkl,0.00020029822189826518
839.pkl,0.020606771111488342
2912.pkl,1.463110947952373e-06
11215.pkl,2.4250266239533858e-09
6995.pkl,9.176845196634531e-06
5557.pkl,0.0010557947680354118
1742.pkl,9.171710189548321e-06
4064.pkl,4.845188517743127e-18
10325.pkl,5.4030970204621553e-05
7773.pkl,6.729182473463879e-07
3701.pkl,4.781348934557172e-07
6325.pkl,3.03559239966944e-08
6218.pkl,5.577646220444876e-07
5529.pkl,3.77642361826247e-11
5520.pkl,3.7288102293364656e-12
7676.pkl,1.9329784994859267e-10
3058.pkl,5.230115895926701e-09
1310.pkl,1.666589810156438e-06
7957.pkl,5.080333487228472e-09
5014.pkl,0.0005367770791053772
383.pkl,5.051455516060269e-19
9716.pkl,0.0870305746793747
4993.pkl,1.756025369559211e-08
7673.pkl,5.244061973976955e-16
5315.pkl,1.1426602997133273e-09
4922.pkl,3.253177283113473e-07
2005.pkl,1.1667150801031312e-07
7254.pkl,1.0850779119664367e-07
8439.pkl,0.00037488265661522746
4564.pkl,1.004155786299421e-10
4961.pkl,7.509181272920302e-19
1787.pkl,0.0002940614358521998
7092.pkl,0.0047024209052324295
5565.pkl,6.183814349469685e-08
10165.pkl,7.814128184691072e-05
5688.pkl,1.053983900156652e-09
1045.pkl,4.7192324850987586e-17
4875.pkl,0.00017197987472172827
3199.pkl,5.188953582546674e-05
8155.pkl,0.002077935729175806
4837.pkl,1.6723701534715474e-08
8035.pkl,7.305818144232035e-05
11191.pkl,9.399733214010553e-10
4271.pkl,1.3559574470189961e-12
4493.pkl,2.394308751263452e-07
6203.pkl,5.534323620354776e-20
4259.pkl,1.5674588634429637e-14
355.pkl,2.4810244969586392e-09
7914.pkl,4.979156528861495e-06
7347.pkl,0.00019333996169734746
2137.pkl,6.828089309240948e-12
3526.pkl,1.9199521693894283e-18
7874.pkl,4.7723457522307885e-18
3636.pkl,0.00012061812594765797
4324.pkl,0.0001192521522170864
9044.pkl,1.509167969943424e-18
10914.pkl,0.004869408905506134
836.pkl,0.0008582138107158244
11035.pkl,1.1346312778215406e-09
1709.pkl,1.306776631349038e-10
9969.pkl,1.7810164150769414e-12
10478.pkl,0.0003815495583694428
11101.pkl,0.00012512184912338853
9222.pkl,4.360660959892867e-19
7147.pkl,2.3695750223096113e-12
8058.pkl,2.9423849468024343e-10
5585.pkl,8.640598792020171e-10
2058.pkl,2.2822720779913652e-07
1756.pkl,3.7537265598075464e-05
2398.pkl,3.6820008517679526e-06
3317.pkl,0.00020631798543035984
1678.pkl,3.751224042503054e-08
5230.pkl,1.0143926232331069e-07
8692.pkl,5.892533683216072e-10
6604.pkl,6.26627354449738e-08
1625.pkl,6.7428795773594175e-06
244.pkl,4.5542225546313375e-10
6127.pkl,0.0009519999148324132
26.pkl,1.0245094728134063e-07
3079.pkl,0.0005194031400606036
227.pkl,5.300423655540953e-09
6251.pkl,2.2907239838332316e-07
6414.pkl,1.762861905063584e-11
10271.pkl,2.327126821910497e-06
9262.pkl,0.23809000849723816
5761.pkl,7.035704356894712e-07
5561.pkl,0.005936334375292063
6178.pkl,2.078822217299603e-05
5892.pkl,1.0968611832140596e-06
5493.pkl,1.2864168552010474e-13
2303.pkl,1.5907070379330736e-14
1314.pkl,2.987638617923949e-05
9371.pkl,0.0001653182553127408
6270.pkl,6.113356221248978e-08
2349.pkl,7.57238161064322e-11
8796.pkl,5.058395238282162e-20
6295.pkl,4.573456274399431e-19
3629.pkl,2.2205263121577445e-06
10203.pkl,6.991374998256115e-19
9305.pkl,4.141951492897533e-08
5430.pkl,8.413428531639511e-08
6981.pkl,0.0004989004810340703
1030.pkl,0.00012998346937820315
1301.pkl,2.611965282994788e-05
8313.pkl,4.981965361083862e-13
10227.pkl,9.098050369629894e-17
5030.pkl,8.088723291166389e-08
1584.pkl,0.00038395225419662893
9221.pkl,1.1142943827847242e-18
7659.pkl,1.404001026550361e-09
4096.pkl,1.3853028446586535e-10
9739.pkl,3.081079569255962e-08
9298.pkl,7.797818814270219e-12
10702.pkl,0.0439905971288681
4103.pkl,4.81838927210345e-14
7603.pkl,1.0768222757917556e-08
5124.pkl,0.00011469754826975986
3401.pkl,1.0685903791944849e-17
8532.pkl,0.00024793820921331644
10878.pkl,2.9169933135619885e-10
4840.pkl,1.55889537389875e-11
7926.pkl,2.8492171622929163e-05
11028.pkl,6.503391686601761e-19
2268.pkl,0.0839875265955925
1167.pkl,1.640282576431673e-09
11070.pkl,1.7402494449925143e-06
842.pkl,1.0153570345616814e-10
2374.pkl,0.0004140188102610409
2252.pkl,1.7564654564801094e-14
3176.pkl,1.9321875024098738e-16
6987.pkl,1.2219499345648676e-21
6018.pkl,4.605504364008084e-05
8335.pkl,5.3676667277624546e-11
3741.pkl,2.1952928364044055e-06
3247.pkl,5.994154486095741e-19
9562.pkl,5.4648366859316386e-14
4046.pkl,2.569719437239826e-10
10556.pkl,2.590918217534608e-20
2414.pkl,5.352143173098511e-09
3373.pkl,0.00015205157978925854
11226.pkl,2.347989391859334e-19
8056.pkl,0.00017488401499576867
6635.pkl,0.0008178985444828868
6996.pkl,0.000179532085894607
8778.pkl,1.115137706619862e-06
7384.pkl,6.285530762539793e-09
8572.pkl,4.845226442284911e-10
5167.pkl,9.210566531692166e-06
7346.pkl,8.691562136675657e-09
5815.pkl,9.184971005993248e-09
4043.pkl,1.5808937275582635e-12
7693.pkl,4.6114315144230034e-10
10231.pkl,5.253180643194355e-05
7287.pkl,9.704657223501018e-15
